id,x,y,class,TRACK_ID,Rock,Metal,Pop,Disco,HipHop,Jazz,Blues,Reggae,Country,Classical
38277,-23.16835,2.9643097,HipHop,track_1201481,0,0,0,0,1,0,0,0,0,0
38278,-27.034164,-29.982151,Jazz,track_1201668,0,0,0,0,0,1,0,0,0,0
38279,-12.743957,-55.20356,Blues,track_1201669,0,0,0,0,0,0,1,0,0,0
38280,-6.643433,-60.113705,Blues,track_1201670,0,0,0,0,0,0,1,0,0,0
38281,-12.661277,-55.275238,Blues,track_1201671,0,0,0,0,0,0,1,0,0,0
38282,-12.722262,-55.15192,Blues,track_1201672,0,0,0,0,0,0,1,0,0,0
38283,-12.761222,-55.198814,Blues,track_1201673,0,0,0,0,0,0,1,0,0,0
38284,-12.8081875,-55.12832,Rock,track_1201674,1,0,0,0,0,0,0,0,0,0
38285,-12.841028,-55.10725,Blues,track_1201675,0,0,0,0,0,0,1,0,0,0
38286,-12.795993,-55.152885,Blues,track_1201676,0,0,0,0,0,0,1,0,0,0
38287,-6.4775,-60.38225,Blues,track_1201677,0,0,0,0,0,0,1,0,0,0
38288,-26.052868,-29.878796,Jazz,track_1201976,0,0,0,0,0,1,0,0,0,0
38289,-15.255308,-54.50616,Rock,track_1201977,1,0,0,0,0,0,0,0,0,0
38290,-73.54179,-14.8483925,Blues,track_1201978,0,0,0,0,0,0,1,0,0,0
38291,-61.44247,-35.09722,Blues,track_1201979,0,0,0,0,0,0,1,0,0,0
38292,-77.651985,-11.909824,Blues,track_1201980,0,0,0,0,0,0,1,0,0,0
38293,-74.71986,-13.177611,Blues,track_1201981,0,0,0,0,0,0,1,0,0,0
38294,-73.244934,-14.742672,Blues,track_1201982,0,0,0,0,0,0,1,0,0,0
38295,-47.63055,-55.632698,Blues,track_1201983,0,0,0,0,0,0,1,0,0,0
38296,-58.983124,-35.82912,Blues,track_1201984,0,0,0,0,0,0,1,0,0,0
38297,-19.406086,-68.24759,Rock,track_1201985,1,0,0,0,0,0,0,0,0,0
38298,6.166136,18.943737,Jazz,track_1202074,0,0,0,0,0,1,0,0,0,0
38299,-0.08792616,-36.716675,Jazz,track_1202097,0,0,0,0,0,1,0,0,0,0
38300,-0.46595812,-1.3552573,Jazz,track_1202100,0,0,0,0,0,1,0,0,0,0
38301,-0.08609804,-36.690754,Blues,track_1202102,0,0,0,0,0,0,1,0,0,0
38302,-38.98187,36.193108,Jazz,track_1202104,0,0,0,0,0,1,0,0,0,0
38303,5.7171,-3.4852242,Jazz,track_1202105,0,0,0,0,0,1,0,0,0,0
38304,5.5982265,-3.6538162,Jazz,track_1202106,0,0,0,0,0,1,0,0,0,0
38305,5.7154155,-3.467929,Jazz,track_1202107,0,0,0,0,0,1,0,0,0,0
38306,-27.959661,14.21214,HipHop,track_1202175,0,0,0,0,1,0,0,0,0,0
38307,16.868515,52.602943,HipHop,track_1202178,0,0,0,0,1,0,0,0,0,0
38308,-28.030005,14.330438,HipHop,track_1202180,0,0,0,0,1,0,0,0,0,0
38309,17.093908,52.866547,HipHop,track_1202182,0,0,0,0,1,0,0,0,0,0
38310,-8.361782,45.989483,Pop,track_1202183,0,0,1,0,0,0,0,0,0,0
38311,17.687475,51.97938,HipHop,track_1202186,0,0,0,0,1,0,0,0,0,0
38312,17.824688,51.772938,HipHop,track_1202188,0,0,0,0,1,0,0,0,0,0
38313,-24.441153,13.517594,HipHop,track_1202189,0,0,0,0,1,0,0,0,0,0
38314,-25.164722,13.593705,HipHop,track_1202190,0,0,0,0,1,0,0,0,0,0
38315,-22.37025,14.74041,HipHop,track_1202192,0,0,0,0,1,0,0,0,0,0
38316,-48.358696,-14.097777,Jazz,track_1202198,0,0,0,0,0,1,0,0,0,0
38317,-62.804577,-24.145926,Country,track_1202372,0,0,0,0,0,0,0,0,1,0
38318,49.389027,-20.916992,Classical,track_1202875,0,0,0,0,0,0,0,0,0,1
38319,-60.963078,-21.452991,Country,track_1202911,0,0,0,0,0,0,0,0,1,0
38320,-62.304764,-33.823975,Blues,track_1202915,0,0,0,0,0,0,1,0,0,0
38321,-76.65847,-19.236126,Country,track_1202920,0,0,0,0,0,0,0,0,1,0
38322,65.026825,-3.3065436,Classical,track_1202953,0,0,0,0,0,0,0,0,0,1
38323,15.216338,-79.06779,Country,track_1202954,0,0,0,0,0,0,0,0,1,0
38324,-7.4226217,-32.3445,Blues,track_1202989,0,0,0,0,0,0,1,0,0,0
38325,19.60983,-80.18321,Country,track_1203115,0,0,0,0,0,0,0,0,1,0
38326,-53.494198,-19.894283,Jazz,track_1203119,0,0,0,0,0,1,0,0,0,0
38327,-6.455653,-46.935013,Jazz,track_1203121,0,0,0,0,0,1,0,0,0,0
38328,50.11795,-1.9182843,Classical,track_1203123,0,0,0,0,0,0,0,0,0,1
38329,59.54857,18.544039,HipHop,track_1203127,0,0,0,0,1,0,0,0,0,0
38330,44.153828,-29.544477,Classical,track_1203132,0,0,0,0,0,0,0,0,0,1
38331,-0.88710886,-17.317581,Jazz,track_1203143,0,0,0,0,0,1,0,0,0,0
38332,8.673889,-27.225632,Classical,track_1203144,0,0,0,0,0,0,0,0,0,1
38333,22.81813,57.38104,Disco,track_1203147,0,0,0,1,0,0,0,0,0,0
38334,60.039722,30.698412,Classical,track_1203154,0,0,0,0,0,0,0,0,0,1
38335,2.0054066,-5.217371,Jazz,track_1203164,0,0,0,0,0,1,0,0,0,0
38336,-61.25159,-2.3387895,Jazz,track_1203194,0,0,0,0,0,1,0,0,0,0
38337,2.1185095,-27.936115,Jazz,track_1203195,0,0,0,0,0,1,0,0,0,0
38338,21.861828,37.72596,HipHop,track_1203199,0,0,0,0,1,0,0,0,0,0
38339,-61.878788,5.90358,Jazz,track_1203201,0,0,0,0,0,1,0,0,0,0
38340,-59.330788,-45.793655,Blues,track_1203202,0,0,0,0,0,0,1,0,0,0
38341,-16.267328,-47.124306,Jazz,track_1203203,0,0,0,0,0,1,0,0,0,0
38342,-12.545486,62.95463,Disco,track_1203228,0,0,0,1,0,0,0,0,0,0
38343,-35.781715,45.655678,Disco,track_1203229,0,0,0,1,0,0,0,0,0,0
38344,-23.93973,70.881645,Disco,track_1203230,0,0,0,1,0,0,0,0,0,0
38345,-36.24151,75.541534,Disco,track_1203231,0,0,0,1,0,0,0,0,0,0
38346,39.028572,67.5524,Disco,track_1203232,0,0,0,1,0,0,0,0,0,0
38347,-8.141877,61.567657,Disco,track_1203233,0,0,0,1,0,0,0,0,0,0
38348,-23.4471,68.19408,Disco,track_1203234,0,0,0,1,0,0,0,0,0,0
38349,-24.38875,11.585231,HipHop,track_1203319,0,0,0,0,1,0,0,0,0,0
38350,-24.384352,14.41381,HipHop,track_1203320,0,0,0,0,1,0,0,0,0,0
38351,-25.93495,15.201941,HipHop,track_1203321,0,0,0,0,1,0,0,0,0,0
38352,-24.508724,11.725115,HipHop,track_1203322,0,0,0,0,1,0,0,0,0,0
38353,-22.433002,12.323395,Classical,track_1203323,0,0,0,0,0,0,0,0,0,1
38354,-76.93075,2.564746,Reggae,track_1203362,0,0,0,0,0,0,0,1,0,0
38355,-67.774475,-18.431593,Jazz,track_1203364,0,0,0,0,0,1,0,0,0,0
38356,-63.76902,11.18489,Blues,track_1203365,0,0,0,0,0,0,1,0,0,0
38357,-60.074173,-3.7109115,Pop,track_1203372,0,0,1,0,0,0,0,0,0,0
38358,-70.401886,-3.935608,Jazz,track_1203375,0,0,0,0,0,1,0,0,0,0
38359,-67.36725,-4.8402123,Reggae,track_1203377,0,0,0,0,0,0,0,1,0,0
38360,-59.726112,-14.762302,Jazz,track_1203379,0,0,0,0,0,1,0,0,0,0
38361,22.291533,-22.455751,Jazz,track_1203392,0,0,0,0,0,1,0,0,0,0
38362,-65.66417,-19.294813,Country,track_1203394,0,0,0,0,0,0,0,0,1,0
38363,-63.428333,-19.638418,Classical,track_1203409,0,0,0,0,0,0,0,0,0,1
38364,40.772503,-28.964312,Classical,track_1203411,0,0,0,0,0,0,0,0,0,1
38365,56.992397,14.857321,Classical,track_1203413,0,0,0,0,0,0,0,0,0,1
38366,-63.890385,-19.603079,Jazz,track_1203414,0,0,0,0,0,1,0,0,0,0
38367,15.359211,-79.27558,Country,track_1203415,0,0,0,0,0,0,0,0,1,0
38368,56.991386,15.143353,Classical,track_1203422,0,0,0,0,0,0,0,0,0,1
38369,15.874685,-81.27172,Country,track_1203425,0,0,0,0,0,0,0,0,1,0
38370,15.988804,-69.321686,Blues,track_1203426,0,0,0,0,0,0,1,0,0,0
38371,16.042542,-69.46055,Jazz,track_1203427,0,0,0,0,0,1,0,0,0,0
38372,-72.04847,-25.367851,Jazz,track_1203429,0,0,0,0,0,1,0,0,0,0
38373,-59.600468,9.593416,Pop,track_1203430,0,0,1,0,0,0,0,0,0,0
38374,-63.71254,-19.588486,Blues,track_1203431,0,0,0,0,0,0,1,0,0,0
38375,-86.42154,-34.39356,Blues,track_1203439,0,0,0,0,0,0,1,0,0,0
38376,8.7342615,-11.323,Jazz,track_1203440,0,0,0,0,0,1,0,0,0,0
38377,-75.25537,-30.723164,Blues,track_1203441,0,0,0,0,0,0,1,0,0,0
38378,94.698326,12.523644,Classical,track_1203473,0,0,0,0,0,0,0,0,0,1
38379,98.82804,11.033105,Classical,track_1203474,0,0,0,0,0,0,0,0,0,1
38380,97.80982,11.240457,Classical,track_1203475,0,0,0,0,0,0,0,0,0,1
38381,79.72529,8.128244,Classical,track_1203476,0,0,0,0,0,0,0,0,0,1
38382,37.569897,-28.370525,Country,track_1203477,0,0,0,0,0,0,0,0,1,0
38383,60.861336,-14.02828,Classical,track_1203478,0,0,0,0,0,0,0,0,0,1
38384,60.6563,-13.502394,Classical,track_1203488,0,0,0,0,0,0,0,0,0,1
38385,60.56864,-13.543144,Classical,track_1203489,0,0,0,0,0,0,0,0,0,1
38386,-11.821693,59.95417,Disco,track_1203505,0,0,0,1,0,0,0,0,0,0
38387,12.029259,-49.31415,Jazz,track_1203655,0,0,0,0,0,1,0,0,0,0
38388,-63.49419,-37.668396,Country,track_1203656,0,0,0,0,0,0,0,0,1,0
38389,-63.957817,-34.55306,Country,track_1203657,0,0,0,0,0,0,0,0,1,0
38390,1.0892345,-30.11335,Country,track_1203658,0,0,0,0,0,0,0,0,1,0
38391,6.082257,-33.20664,Reggae,track_1203659,0,0,0,0,0,0,0,1,0,0
38392,-68.6133,-24.285706,Blues,track_1203665,0,0,0,0,0,0,1,0,0,0
38393,-76.82599,-15.499299,Blues,track_1203669,0,0,0,0,0,0,1,0,0,0
38394,-78.85078,-27.148642,Country,track_1203671,0,0,0,0,0,0,0,0,1,0
38395,-59.220707,-38.741318,Blues,track_1203672,0,0,0,0,0,0,1,0,0,0
38396,-69.01524,-37.854206,Country,track_1203673,0,0,0,0,0,0,0,0,1,0
38397,-53.89528,-46.276737,Blues,track_1203730,0,0,0,0,0,0,1,0,0,0
38398,-43.230625,-37.557713,Metal,track_1203731,0,1,0,0,0,0,0,0,0,0
38399,-54.24769,-46.262943,Blues,track_1203732,0,0,0,0,0,0,1,0,0,0
38400,-55.172066,-46.864685,Blues,track_1203734,0,0,0,0,0,0,1,0,0,0
38401,-36.893406,-39.170555,Rock,track_1203735,1,0,0,0,0,0,0,0,0,0
38402,-57.22053,-26.540968,Blues,track_1203748,0,0,0,0,0,0,1,0,0,0
38403,-53.138588,-46.05758,Rock,track_1203749,1,0,0,0,0,0,0,0,0,0
38404,29.034397,-59.80545,Blues,track_1203750,0,0,0,0,0,0,1,0,0,0
38405,-65.93607,-30.439377,Jazz,track_1203751,0,0,0,0,0,1,0,0,0,0
38406,9.383556,-43.870018,Jazz,track_1203752,0,0,0,0,0,1,0,0,0,0
38407,85.92229,-15.690117,Classical,track_1203780,0,0,0,0,0,0,0,0,0,1
38408,-77.59474,26.160309,HipHop,track_1203819,0,0,0,0,1,0,0,0,0,0
38409,25.793491,56.790638,Jazz,track_1203865,0,0,0,0,0,1,0,0,0,0
38410,61.456024,-35.76147,Classical,track_1203868,0,0,0,0,0,0,0,0,0,1
38411,52.64175,-16.655415,Classical,track_1203869,0,0,0,0,0,0,0,0,0,1
38412,-17.908958,-15.019504,Jazz,track_1203870,0,0,0,0,0,1,0,0,0,0
38413,76.31618,12.92142,Classical,track_1203871,0,0,0,0,0,0,0,0,0,1
38414,54.935482,-18.32358,Classical,track_1203872,0,0,0,0,0,0,0,0,0,1
38415,47.145374,-45.73757,Pop,track_1203873,0,0,1,0,0,0,0,0,0,0
38416,53.258877,-40.153095,Classical,track_1203874,0,0,0,0,0,0,0,0,0,1
38417,65.37722,-4.166475,Classical,track_1203875,0,0,0,0,0,0,0,0,0,1
38418,49.79689,-26.946362,Classical,track_1203876,0,0,0,0,0,0,0,0,0,1
38419,55.343605,-37.143017,Classical,track_1203877,0,0,0,0,0,0,0,0,0,1
38420,43.458675,-20.692036,Classical,track_1203878,0,0,0,0,0,0,0,0,0,1
38421,50.437378,-46.268017,Classical,track_1203879,0,0,0,0,0,0,0,0,0,1
38422,94.00025,1.9132949,Classical,track_1203892,0,0,0,0,0,0,0,0,0,1
38423,104.833916,-0.2743106,Classical,track_1203893,0,0,0,0,0,0,0,0,0,1
38424,97.41814,-4.833639,Classical,track_1203894,0,0,0,0,0,0,0,0,0,1
38425,97.38066,-0.27813762,Classical,track_1203895,0,0,0,0,0,0,0,0,0,1
38426,100.08264,-3.6614761,Classical,track_1203896,0,0,0,0,0,0,0,0,0,1
38427,52.99233,52.8415,Pop,track_1203923,0,0,1,0,0,0,0,0,0,0
38428,53.273537,53.314552,Rock,track_1203926,1,0,0,0,0,0,0,0,0,0
38429,50.99536,44.130627,Blues,track_1203931,0,0,0,0,0,0,1,0,0,0
38430,46.710384,55.234993,Jazz,track_1203935,0,0,0,0,0,1,0,0,0,0
38431,60.121437,53.511208,Jazz,track_1203939,0,0,0,0,0,1,0,0,0,0
38432,46.70815,55.214108,Reggae,track_1203946,0,0,0,0,0,0,0,1,0,0
38433,50.117218,44.33136,Reggae,track_1203950,0,0,0,0,0,0,0,1,0,0
38434,11.193752,-73.43095,Country,track_1203966,0,0,0,0,0,0,0,0,1,0
38435,-1.0912392,-45.67427,Country,track_1203967,0,0,0,0,0,0,0,0,1,0
38436,-1.1726916,-60.462204,Country,track_1203968,0,0,0,0,0,0,0,0,1,0
38437,2.8290114,-69.55098,Country,track_1203969,0,0,0,0,0,0,0,0,1,0
38438,-2.623261,-43.04903,Country,track_1203970,0,0,0,0,0,0,0,0,1,0
38439,15.27836,-82.6658,Country,track_1203971,0,0,0,0,0,0,0,0,1,0
38440,2.3956912,-69.836975,Country,track_1203972,0,0,0,0,0,0,0,0,1,0
38441,8.607886,-75.12875,Country,track_1203973,0,0,0,0,0,0,0,0,1,0
38442,2.3592877,-69.78842,Country,track_1203974,0,0,0,0,0,0,0,0,1,0
38443,74.4352,2.575111,Classical,track_1203975,0,0,0,0,0,0,0,0,0,1
38444,0.117333226,-38.187443,Country,track_1203976,0,0,0,0,0,0,0,0,1,0
38445,10.735456,-76.07103,Country,track_1203977,0,0,0,0,0,0,0,0,1,0
38446,11.597228,-73.1635,Country,track_1203978,0,0,0,0,0,0,0,0,1,0
38447,28.312944,-50.280666,Blues,track_1203979,0,0,0,0,0,0,1,0,0,0
38448,2.584715,-39.107277,Jazz,track_1203980,0,0,0,0,0,1,0,0,0,0
38449,39.21181,28.037996,HipHop,track_1204035,0,0,0,0,1,0,0,0,0,0
38450,52.40013,60.742413,Metal,track_1204036,0,1,0,0,0,0,0,0,0,0
38451,38.673374,33.75879,Classical,track_1204037,0,0,0,0,0,0,0,0,0,1
38452,62.415974,59.08371,HipHop,track_1204038,0,0,0,0,1,0,0,0,0,0
38453,65.52029,58.30254,Rock,track_1204039,1,0,0,0,0,0,0,0,0,0
38454,62.542484,59.017036,Classical,track_1204040,0,0,0,0,0,0,0,0,0,1
38455,-12.491538,43.037735,Disco,track_1204136,0,0,0,1,0,0,0,0,0,0
38456,-4.909844,75.57356,Disco,track_1204138,0,0,0,1,0,0,0,0,0,0
38457,-29.201315,11.05544,Disco,track_1204139,0,0,0,1,0,0,0,0,0,0
38458,-6.9880567,32.728245,Jazz,track_1204140,0,0,0,0,0,1,0,0,0,0
38459,37.638634,22.19994,Metal,track_1204141,0,1,0,0,0,0,0,0,0,0
38460,18.517088,40.508167,Pop,track_1204142,0,0,1,0,0,0,0,0,0,0
38461,-44.05147,10.260982,Pop,track_1204431,0,0,1,0,0,0,0,0,0,0
38462,-17.57933,50.402657,Disco,track_1204436,0,0,0,1,0,0,0,0,0,0
38463,36.1726,58.06649,Reggae,track_1204440,0,0,0,0,0,0,0,1,0,0
38464,-32.649952,63.921978,Disco,track_1204454,0,0,0,1,0,0,0,0,0,0
38465,-33.843586,21.165224,Pop,track_1204455,0,0,1,0,0,0,0,0,0,0
38466,12.888254,58.585876,Disco,track_1204458,0,0,0,1,0,0,0,0,0,0
38467,-58.187458,59.434425,Disco,track_1204459,0,0,0,1,0,0,0,0,0,0
38468,-27.501678,67.57945,Disco,track_1204460,0,0,0,1,0,0,0,0,0,0
38469,15.8300705,77.54479,Disco,track_1204461,0,0,0,1,0,0,0,0,0,0
38470,-20.198095,66.06566,Disco,track_1204463,0,0,0,1,0,0,0,0,0,0
38471,-9.38745,58.863136,Disco,track_1204471,0,0,0,1,0,0,0,0,0,0
38472,-35.854237,44.84402,Disco,track_1204588,0,0,0,1,0,0,0,0,0,0
38473,3.9390268,-70.23549,Country,track_1204590,0,0,0,0,0,0,0,0,1,0
38474,14.495124,-78.16214,Country,track_1204591,0,0,0,0,0,0,0,0,1,0
38475,-6.8001137,18.752947,Country,track_1204593,0,0,0,0,0,0,0,0,1,0
38476,-50.653217,-33.572475,Blues,track_1204594,0,0,0,0,0,0,1,0,0,0
38477,6.166142,-71.74033,Blues,track_1204622,0,0,0,0,0,0,1,0,0,0
38478,-49.660572,-20.54147,Country,track_1204663,0,0,0,0,0,0,0,0,1,0
38479,-50.747597,-19.191483,Pop,track_1204665,0,0,1,0,0,0,0,0,0,0
38480,-50.69862,-19.260937,Pop,track_1204666,0,0,1,0,0,0,0,0,0,0
38481,-50.1815,-19.456207,Pop,track_1204667,0,0,1,0,0,0,0,0,0,0
38482,-49.403355,-16.553299,Country,track_1204668,0,0,0,0,0,0,0,0,1,0
38483,-50.579926,-18.75942,Pop,track_1204669,0,0,1,0,0,0,0,0,0,0
38484,-55.50889,-16.440205,Jazz,track_1204670,0,0,0,0,0,1,0,0,0,0
38485,59.319183,7.861171,Classical,track_1204747,0,0,0,0,0,0,0,0,0,1
38486,-73.3088,-11.690994,Rock,track_1204807,1,0,0,0,0,0,0,0,0,0
38487,-45.98054,-53.368996,Rock,track_1204808,1,0,0,0,0,0,0,0,0,0
38488,-60.24885,-50.298923,Rock,track_1204809,1,0,0,0,0,0,0,0,0,0
38489,-63.072216,-47.1109,Pop,track_1204810,0,0,1,0,0,0,0,0,0,0
38490,-24.377333,-68.245094,Metal,track_1204811,0,1,0,0,0,0,0,0,0,0
38491,-21.319157,-59.56448,Rock,track_1204812,1,0,0,0,0,0,0,0,0,0
38492,-60.972908,-57.43368,Rock,track_1204813,1,0,0,0,0,0,0,0,0,0
38493,-19.407372,-44.37634,Rock,track_1204814,1,0,0,0,0,0,0,0,0,0
38494,-59.14268,-64.80426,Rock,track_1204818,1,0,0,0,0,0,0,0,0,0
38495,-10.414011,-32.021214,Jazz,track_1204821,0,0,0,0,0,1,0,0,0,0
38496,52.451855,42.216187,Pop,track_1204904,0,0,1,0,0,0,0,0,0,0
38497,3.5616937,-4.315428,Jazz,track_1204956,0,0,0,0,0,1,0,0,0,0
38498,-35.610115,59.187603,Disco,track_1205018,0,0,0,1,0,0,0,0,0,0
38499,21.107277,76.33363,Disco,track_1205019,0,0,0,1,0,0,0,0,0,0
38500,-51.215446,60.073215,Disco,track_1205020,0,0,0,1,0,0,0,0,0,0
38501,-5.517872,28.94516,Disco,track_1205021,0,0,0,1,0,0,0,0,0,0
38502,-37.16038,63.75905,Disco,track_1205022,0,0,0,1,0,0,0,0,0,0
38503,-41.05906,55.284298,Disco,track_1205023,0,0,0,1,0,0,0,0,0,0
38504,-40.150417,62.174377,Disco,track_1205024,0,0,0,1,0,0,0,0,0,0
38505,-38.252872,46.4372,Disco,track_1205025,0,0,0,1,0,0,0,0,0,0
38506,-45.87188,49.92615,Disco,track_1205030,0,0,0,1,0,0,0,0,0,0
38507,-15.329385,34.501003,Disco,track_1205031,0,0,0,1,0,0,0,0,0,0
38508,-35.810043,50.891075,Disco,track_1205032,0,0,0,1,0,0,0,0,0,0
38509,60.885944,-13.74863,Classical,track_1205046,0,0,0,0,0,0,0,0,0,1
38510,60.61325,-13.781297,Classical,track_1205047,0,0,0,0,0,0,0,0,0,1
38511,61.71195,-14.248352,Reggae,track_1205049,0,0,0,0,0,0,0,1,0,0
38512,8.609104,-22.7681,Jazz,track_1205050,0,0,0,0,0,1,0,0,0,0
38513,56.447514,18.384546,HipHop,track_1205051,0,0,0,0,1,0,0,0,0,0
38514,31.544685,-75.03376,Classical,track_1205052,0,0,0,0,0,0,0,0,0,1
38515,59.340958,-14.204587,Metal,track_1205053,0,1,0,0,0,0,0,0,0,0
38516,95.64471,15.774066,Classical,track_1205054,0,0,0,0,0,0,0,0,0,1
38517,96.93572,12.304747,Classical,track_1205055,0,0,0,0,0,0,0,0,0,1
38518,97.034546,12.6870775,Classical,track_1205056,0,0,0,0,0,0,0,0,0,1
38519,74.048035,11.486785,Classical,track_1205057,0,0,0,0,0,0,0,0,0,1
38520,94.600845,11.882327,Classical,track_1205058,0,0,0,0,0,0,0,0,0,1
38521,96.80245,12.216413,Classical,track_1205060,0,0,0,0,0,0,0,0,0,1
38522,77.18803,-13.085011,Pop,track_1205061,0,0,1,0,0,0,0,0,0,0
38523,45.76852,21.427168,Classical,track_1205062,0,0,0,0,0,0,0,0,0,1
38524,86.60836,-19.930323,Classical,track_1205063,0,0,0,0,0,0,0,0,0,1
38525,4.5778656,-10.5487,Jazz,track_1205064,0,0,0,0,0,1,0,0,0,0
38526,21.635866,58.75895,HipHop,track_1205065,0,0,0,0,1,0,0,0,0,0
38527,-18.500328,55.390545,Disco,track_1205066,0,0,0,1,0,0,0,0,0,0
38528,-21.766577,35.959988,Disco,track_1205067,0,0,0,1,0,0,0,0,0,0
38529,-9.017334,23.461422,Jazz,track_1205068,0,0,0,0,0,1,0,0,0,0
38530,44.000267,55.200405,Jazz,track_1205069,0,0,0,0,0,1,0,0,0,0
38531,96.66117,13.684103,Classical,track_1205071,0,0,0,0,0,0,0,0,0,1
38532,35.249084,49.919243,Country,track_1205072,0,0,0,0,0,0,0,0,1,0
38533,19.27652,-11.138379,Jazz,track_1205073,0,0,0,0,0,1,0,0,0,0
38534,-13.251824,-73.03276,Rock,track_1205074,1,0,0,0,0,0,0,0,0,0
38535,-18.073383,-61.32112,Rock,track_1205075,1,0,0,0,0,0,0,0,0,0
38536,57.165096,-12.240286,Classical,track_1205076,0,0,0,0,0,0,0,0,0,1
38537,36.685196,11.495922,Classical,track_1205078,0,0,0,0,0,0,0,0,0,1
38538,24.345263,66.413475,Disco,track_1205113,0,0,0,1,0,0,0,0,0,0
38539,24.929884,25.821596,Disco,track_1205168,0,0,0,1,0,0,0,0,0,0
38540,43.63457,49.217964,Pop,track_1205169,0,0,1,0,0,0,0,0,0,0
38541,-23.625132,52.722225,Disco,track_1205170,0,0,0,1,0,0,0,0,0,0
38542,72.859604,-48.454704,Classical,track_1205195,0,0,0,0,0,0,0,0,0,1
38543,72.83654,-48.041573,Classical,track_1205197,0,0,0,0,0,0,0,0,0,1
38544,-65.682106,-22.41181,Blues,track_1205392,0,0,0,0,0,0,1,0,0,0
38545,-6.9974585,34.13717,Disco,track_1205415,0,0,0,1,0,0,0,0,0,0
38546,4.055433,15.082305,Rock,track_1205428,1,0,0,0,0,0,0,0,0,0
38547,35.881756,-22.087708,Classical,track_1205436,0,0,0,0,0,0,0,0,0,1
38548,36.836887,-15.554799,Classical,track_1205455,0,0,0,0,0,0,0,0,0,1
38549,36.191334,61.67683,Pop,track_1205459,0,0,1,0,0,0,0,0,0,0
38550,-1.7587252,-49.40549,Jazz,track_1205618,0,0,0,0,0,1,0,0,0,0
38551,-12.160247,-49.38155,Jazz,track_1205621,0,0,0,0,0,1,0,0,0,0
38552,-19.717363,-10.716806,Disco,track_1205625,0,0,0,1,0,0,0,0,0,0
38553,10.804354,63.56836,Disco,track_1205638,0,0,0,1,0,0,0,0,0,0
38554,17.617586,71.870834,Disco,track_1205639,0,0,0,1,0,0,0,0,0,0
38555,66.93661,34.833836,Pop,track_1205640,0,0,1,0,0,0,0,0,0,0
38556,-9.409647,62.49467,Disco,track_1205641,0,0,0,1,0,0,0,0,0,0
38557,-28.590256,17.101936,HipHop,track_1205642,0,0,0,0,1,0,0,0,0,0
38558,-17.718115,68.30527,Disco,track_1205643,0,0,0,1,0,0,0,0,0,0
38559,-6.840562,84.46212,Disco,track_1205644,0,0,0,1,0,0,0,0,0,0
38560,-26.525023,46.533997,Disco,track_1205645,0,0,0,1,0,0,0,0,0,0
38561,-9.126524,42.46775,Disco,track_1205665,0,0,0,1,0,0,0,0,0,0
38562,-53.138954,-2.8709157,Rock,track_1205666,1,0,0,0,0,0,0,0,0,0
38563,-52.413704,44.748726,Disco,track_1205672,0,0,0,1,0,0,0,0,0,0
38564,13.76816,-13.629626,Jazz,track_1205700,0,0,0,0,0,1,0,0,0,0
38565,-65.43264,-33.72015,Country,track_1205702,0,0,0,0,0,0,0,0,1,0
38566,26.116106,45.678093,HipHop,track_1205716,0,0,0,0,1,0,0,0,0,0
38567,-0.18275534,-61.80936,Country,track_1205765,0,0,0,0,0,0,0,0,1,0
38568,-62.541866,-24.028429,Country,track_1205766,0,0,0,0,0,0,0,0,1,0
38569,12.636532,7.5275073,Jazz,track_1205771,0,0,0,0,0,1,0,0,0,0
38570,11.005004,-4.3237286,Jazz,track_1205783,0,0,0,0,0,1,0,0,0,0
38571,7.973838,1.3886375,Disco,track_1205786,0,0,0,1,0,0,0,0,0,0
38572,15.512368,31.46607,Pop,track_1205787,0,0,1,0,0,0,0,0,0,0
38573,-57.35652,6.77111,Pop,track_1205792,0,0,1,0,0,0,0,0,0,0
38574,63.9606,13.518154,Jazz,track_1205808,0,0,0,0,0,1,0,0,0,0
38575,-3.312482,-24.685036,Jazz,track_1205809,0,0,0,0,0,1,0,0,0,0
38576,45.55901,-22.338259,Classical,track_1205810,0,0,0,0,0,0,0,0,0,1
38577,67.89874,1.5532213,Classical,track_1205827,0,0,0,0,0,0,0,0,0,1
38578,47.157322,47.324383,Pop,track_1205829,0,0,1,0,0,0,0,0,0,0
38579,-23.297918,15.819581,Blues,track_1205830,0,0,0,0,0,0,1,0,0,0
38580,-20.45401,70.66567,Disco,track_1205831,0,0,0,1,0,0,0,0,0,0
38581,2.3295581,-41.377644,Jazz,track_1205841,0,0,0,0,0,1,0,0,0,0
38582,-56.72328,3.8998625,Jazz,track_1205842,0,0,0,0,0,1,0,0,0,0
38583,21.539288,0.7150093,Jazz,track_1205843,0,0,0,0,0,1,0,0,0,0
38584,-10.53657,-6.4884925,Jazz,track_1205844,0,0,0,0,0,1,0,0,0,0
38585,-43.20448,-58.12158,Rock,track_1205912,1,0,0,0,0,0,0,0,0,0
38586,-52.141838,-42.893166,Blues,track_1205915,0,0,0,0,0,0,1,0,0,0
38587,53.71513,53.870525,Rock,track_1205917,1,0,0,0,0,0,0,0,0,0
38588,20.358177,64.51338,Jazz,track_1205953,0,0,0,0,0,1,0,0,0,0
38589,-6.6673474,50.36135,Disco,track_1205954,0,0,0,1,0,0,0,0,0,0
38590,19.664135,22.97842,Metal,track_1205958,0,1,0,0,0,0,0,0,0,0
